            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460994.840277778, A.D. 2025-Nov-15 08:10:00.0000,  8.206044653818376E-01,  1.449513539837653E+04,  6.728695439665024E+01,  1.340418174022631E+02,  2.895655608571652E+02,  2.460995670695270E+06,  1.574981820546995E-03,  2.469980919735536E+02,  1.923486997560159E+02,  8.079986733911163E+04,  1.471045992798467E+05,  2.285740668898459E+05,
2460994.843750000, A.D. 2025-Nov-15 08:15:00.0000,  8.206038840349882E-01,  1.449520079251397E+04,  6.728696473390090E+01,  1.340417994433170E+02,  2.895654817815960E+02,  2.460995670694770E+06,  1.574978818172878E-03,  2.474708690921898E+02,  1.924485618561644E+02,  8.079997002466333E+04,  1.471047392568127E+05,  2.285745026194280E+05,
2460994.847222222, A.D. 2025-Nov-15 08:20:00.0000,  8.206033059449069E-01,  1.449526598513479E+04,  6.728697489961655E+01,  1.340417818507767E+02,  2.895654025055589E+02,  2.460995670694275E+06,  1.574975805783117E-03,  2.479436443925527E+02,  1.925487345704572E+02,  8.080007305309246E+04,  1.471048801210501E+05,  2.285749398042334E+05,
2460994.850694444, A.D. 2025-Nov-15 08:25:00.0000,  8.206027311275386E-01,  1.449533097464160E+04,  6.728698489303065E+01,  1.340417646234903E+02,  2.895653230316019E+02,  2.460995670693786E+06,  1.574972783428109E-03,  2.484164178679454E+02,  1.926492218216183E+02,  8.080017642267863E+04,  1.471050218707157E+05,  2.285753784369648E+05,
2460994.854166667, A.D. 2025-Nov-15 08:30:00.0000,  8.206021595987091E-01,  1.449539575944660E+04,  6.728699471338284E+01,  1.340417477602909E+02,  2.895652433622905E+02,  2.460995670693302E+06,  1.574969751158251E-03,  2.488891895112177E+02,  1.927500275831832E+02,  8.080028013170151E+04,  1.471051645039564E+05,  2.285758185103250E+05,
2460994.857638889, A.D. 2025-Nov-15 08:35:00.0000,  8.206015913741015E-01,  1.449546033797243E+04,  6.728700435991955E+01,  1.340417312599959E+02,  2.895651635002110E+02,  2.460995670692823E+06,  1.574966709024109E-03,  2.493619593157184E+02,  1.928511558807057E+02,  8.080038417843483E+04,  1.471053080188973E+05,  2.285762600169915E+05,
2460994.861111111, A.D. 2025-Nov-15 08:40:00.0000,  8.206010264694192E-01,  1.449552470863787E+04,  6.728701383189325E+01,  1.340417151214079E+02,  2.895650834479783E+02,  2.460995670692349E+06,  1.574963657076622E-03,  2.498347272743562E+02,  1.929526107925774E+02,  8.080048856113966E+04,  1.471054524136414E+05,  2.285767029495881E+05,
2460994.864583333, A.D. 2025-Nov-15 08:45:00.0000,  8.206004649001609E-01,  1.449558886987915E+04,  6.728702312856186E+01,  1.340416993433161E+02,  2.895650032082179E+02,  2.460995670691880E+06,  1.574960595366574E-03,  2.503074933803077E+02,  1.930543964512389E+02,  8.080059327808231E+04,  1.471055976862855E+05,  2.285771473007612E+05,
2460994.868055556, A.D. 2025-Nov-15 08:50:00.0000,  8.205999066815964E-01,  1.449565282015138E+04,  6.728703224919018E+01,  1.340416839244939E+02,  2.895649227835693E+02,  2.460995670691417E+06,  1.574957523944671E-03,  2.507802576270600E+02,  1.931565170442663E+02,  8.080069832753183E+04,  1.471057438349123E+05,  2.285775930631683E+05,
2460994.871527778, A.D. 2025-Nov-15 08:55:00.0000,  8.205993518288965E-01,  1.449571655791671E+04,  6.728704119304925E+01,  1.340416688636996E+02,  2.895648421766933E+02,  2.460995670690958E+06,  1.574954442861783E-03,  2.512530200074876E+02,  1.932589768152650E+02,  8.080080370775150E+04,  1.471058908575863E+05,  2.285780402294426E+05,
2460994.875000000, A.D. 2025-Nov-15 09:00:00.0000,  8.205988003571107E-01,  1.449578008164595E+04,  6.728704995941632E+01,  1.340416541596771E+02,  2.895647613902713E+02,  2.460995670690505E+06,  1.574951352168960E-03,  2.517257805150952E+02,  1.933617800652648E+02,  8.080090941699858E+04,  1.471060387523512E+05,  2.285784887921918E+05,
2460994.878472222, A.D. 2025-Nov-15 09:05:00.0000,  8.205982522811262E-01,  1.449584338982216E+04,  6.728705854757493E+01,  1.340416398111553E+02,  2.895646804270046E+02,  2.460995670690056E+06,  1.574948251917399E-03,  2.521985391428864E+02,  1.934649311536280E+02,  8.080101545352522E+04,  1.471061875172283E+05,  2.285789387440019E+05,
2460994.881944444, A.D. 2025-Nov-15 09:10:00.0000,  8.205977076157041E-01,  1.449590648093799E+04,  6.728706695681512E+01,  1.340416258168482E+02,  2.895645992896119E+02,  2.460995670689613E+06,  1.574945142158366E-03,  2.526712958843913E+02,  1.935684344994501E+02,  8.080112181558115E+04,  1.471063371502243E+05,  2.285793900774487E+05,
2460994.885416667, A.D. 2025-Nov-15 09:15:00.0000,  8.205971663754522E-01,  1.449596935349795E+04,  6.728707518643381E+01,  1.340416121754538E+02,  2.895645179808319E+02,  2.460995670689174E+06,  1.574942022943240E-03,  2.531440507326701E+02,  1.936722945825506E+02,  8.080122850141235E+04,  1.471064876493267E+05,  2.285798427850917E+05,
2460994.888888889, A.D. 2025-Nov-15 09:20:00.0000,  8.205966285748605E-01,  1.449603200601439E+04,  6.728708323573383E+01,  1.340415988856564E+02,  2.895644365034241E+02,  2.460995670688741E+06,  1.574938894323649E-03,  2.536168036812877E+02,  1.937765159449201E+02,  8.080133550925613E+04,  1.471066390124978E+05,  2.285802968594540E+05,
2460994.892361111, A.D. 2025-Nov-15 09:25:00.0000,  8.205960942282771E-01,  1.449609443701106E+04,  6.728709110402548E+01,  1.340415859461235E+02,  2.895643548601657E+02,  2.460995670688312E+06,  1.574935756351239E-03,  2.540895547233550E+02,  1.938811031917754E+02,  8.080144283734927E+04,  1.471067912376875E+05,  2.285807522930564E+05,
2460994.895833333, A.D. 2025-Nov-15 09:30:00.0000,  8.205955633499304E-01,  1.449615664501914E+04,  6.728709879062563E+01,  1.340415733555075E+02,  2.895642730538582E+02,  2.460995670687888E+06,  1.574932609078016E-03,  2.545623038524699E+02,  1.939860609930620E+02,  8.080155048391616E+04,  1.471069443228132E+05,  2.285812090783669E+05,
2460994.899305556, A.D. 2025-Nov-15 09:35:00.0000,  8.205950359539347E-01,  1.449621862857865E+04,  6.728710629485688E+01,  1.340415611124474E+02,  2.895641910873205E+02,  2.460995670687469E+06,  1.574929452556045E-03,  2.550350510618127E+02,  1.940913940845799E+02,  8.080165844717924E+04,  1.471070982657798E+05,  2.285816672078454E+05,
2460994.902777778, A.D. 2025-Nov-15 09:40:00.0000,  8.205945120543626E-01,  1.449628038623045E+04,  6.728711361604960E+01,  1.340415492155649E+02,  2.895641089633991E+02,  2.460995670687054E+06,  1.574926286837795E-03,  2.555077963447985E+02,  1.941971072694836E+02,  8.080176672534703E+04,  1.471072530644636E+05,  2.285821266738925E+05,
2460994.906250000, A.D. 2025-Nov-15 09:45:00.0000,  8.205939916653343E-01,  1.449634191650888E+04,  6.728712075354086E+01,  1.340415376634668E+02,  2.895640266849698E+02,  2.460995670686645E+06,  1.574923111976174E-03,  2.559805396951451E+02,  1.943032054196853E+02,  8.080187531661302E+04,  1.471074087167172E+05,  2.285825874688454E+05,
2460994.909722222, A.D. 2025-Nov-15 09:50:00.0000,  8.205934748005402E-01,  1.449640321798623E+04,  6.728712770667460E+01,  1.340415264547444E+02,  2.895639442549067E+02,  2.460995670686239E+06,  1.574919928023565E-03,  2.564532811059909E+02,  1.944096934771083E+02,  8.080198421918874E+04,  1.471075652203913E+05,  2.285830495851174E+05,
2460994.913194444, A.D. 2025-Nov-15 09:55:00.0000,  8.205929614735610E-01,  1.449646428924165E+04,  6.728713447480189E+01,  1.340415155879732E+02,  2.895638616761069E+02,  2.460995670685838E+06,  1.574916735032669E-03,  2.569260205710966E+02,  1.945165764554019E+02,  8.080209343127471E+04,  1.471077225733078E+05,  2.285835130150753E+05,
2460994.916666667, A.D. 2025-Nov-15 10:00:00.0000,  8.205924516978782E-01,  1.449652512886078E+04,  6.728714105728108E+01,  1.340415050617129E+02,  2.895637789514906E+02,  2.460995670685442E+06,  1.574913533056421E-03,  2.573987580837300E+02,  1.946238594411874E+02,  8.080220295106353E+04,  1.471078807732663E+05,  2.285839777510523E+05,
2460994.920138889, A.D. 2025-Nov-15 10:05:00.0000,  8.205919454868227E-01,  1.449658573544063E+04,  6.728714745347705E+01,  1.340414948745081E+02,  2.895636960839954E+02,  2.460995670685051E+06,  1.574910322147906E-03,  2.578714936376786E+02,  1.947315475958249E+02,  8.080231277674256E+04,  1.471080398180445E+05,  2.285844437853592E+05,
2460994.923611111, A.D. 2025-Nov-15 10:10:00.0000,  8.205914428535498E-01,  1.449664610759176E+04,  6.728715366276263E+01,  1.340414850248866E+02,  2.895636130765769E+02,  2.460995670684664E+06,  1.574907102360299E-03,  2.583442272262678E+02,  1.948396461567659E+02,  8.080242290649613E+04,  1.471081997054005E+05,  2.285849111102942E+05,
2460994.927083333, A.D. 2025-Nov-15 10:15:00.0000,  8.205909438110744E-01,  1.449670624393445E+04,  6.728715968451719E+01,  1.340414755113619E+02,  2.895635299322107E+02,  2.460995670684281E+06,  1.574903873747029E-03,  2.588169588433257E+02,  1.949481604393837E+02,  8.080253333849985E+04,  1.471083604330652E+05,  2.285853797181182E+05,
2460994.930555556, A.D. 2025-Nov-15 10:20:00.0000,  8.205904483722317E-01,  1.449676614310308E+04,  6.728716551812879E+01,  1.340414663324290E+02,  2.895634466538905E+02,  2.460995670683903E+06,  1.574900636361607E-03,  2.592896884822543E+02,  1.950570958384180E+02,  8.080264407092657E+04,  1.471085219987501E+05,  2.285858496010804E+05,
2460994.934027778, A.D. 2025-Nov-15 10:25:00.0000,  8.205899565497392E-01,  1.449682580374066E+04,  6.728717116299089E+01,  1.340414574865700E+02,  2.895633632446267E+02,  2.460995670683530E+06,  1.574897390257673E-03,  2.597624161367142E+02,  1.951664578298239E+02,  8.080275510194452E+04,  1.471086844001484E+05,  2.285863207514106E+05,
2460994.937500000, A.D. 2025-Nov-15 10:30:00.0000,  8.205894683561369E-01,  1.449688522450311E+04,  6.728717661850735E+01,  1.340414489722468E+02,  2.895632797074511E+02,  2.460995670683160E+06,  1.574894135489095E-03,  2.602351418006634E+02,  1.952762519725252E+02,  8.080286642971438E+04,  1.471088476349257E+05,  2.285867931613063E+05,
2460994.940972222, A.D. 2025-Nov-15 10:35:00.0000,  8.205889838038612E-01,  1.449694440405427E+04,  6.728718188408705E+01,  1.340414407879088E+02,  2.895631960454122E+02,  2.460995670682794E+06,  1.574890872109823E-03,  2.607078654674676E+02,  1.953864839099878E+02,  8.080297805239377E+04,  1.471090117007333E+05,  2.285872668229522E+05,
2460994.944444444, A.D. 2025-Nov-15 10:40:00.0000,  8.205885029052201E-01,  1.449700334106728E+04,  6.728718695914772E+01,  1.340414329319874E+02,  2.895631122615773E+02,  2.460995670682434E+06,  1.574887600173967E-03,  2.611805871311356E+02,  1.954971593723379E+02,  8.080308996813497E+04,  1.471091765952026E+05,  2.285877417285102E+05,
2460994.947916667, A.D. 2025-Nov-15 10:45:00.0000,  8.205880256724882E-01,  1.449706203421792E+04,  6.728719184311527E+01,  1.340414254028971E+02,  2.895630283590330E+02,  2.460995670682077E+06,  1.574884319735655E-03,  2.616533067852193E+02,  1.956082841779791E+02,  8.080320217508957E+04,  1.471093423159612E+05,  2.285882178701393E+05,
2460994.951388889, A.D. 2025-Nov-15 10:50:00.0000,  8.205875521177951E-01,  1.449712048218907E+04,  6.728719653542259E+01,  1.340414181990372E+02,  2.895629443408962E+02,  2.460995670681725E+06,  1.574881030849753E-03,  2.621260244237378E+02,  1.957198642357407E+02,  8.080331467138391E+04,  1.471095088605788E+05,  2.285886952398913E+05,
2460994.954861111, A.D. 2025-Nov-15 10:55:00.0000,  8.205870822530659E-01,  1.449717868367929E+04,  6.728720103551153E+01,  1.340414113187887E+02,  2.895628602103026E+02,  2.460995670681376E+06,  1.574877733571270E-03,  2.625987400402439E+02,  1.958319055466399E+02,  8.080342745513939E+04,  1.471096762265995E+05,  2.285891738297972E+05,
2460994.958333333, A.D. 2025-Nov-15 11:00:00.0000,  8.205866160900989E-01,  1.449723663739667E+04,  6.728720534283137E+01,  1.340414047605171E+02,  2.895627759704035E+02,  2.460995670681033E+06,  1.574874427955322E-03,  2.630714536288211E+02,  1.959444142061417E+02,  8.080354052447379E+04,  1.471098444115509E+05,  2.285896536318723E+05,
2460994.961805556, A.D. 2025-Nov-15 11:05:00.0000,  8.205861536405162E-01,  1.449729434206253E+04,  6.728720945683979E+01,  1.340413985225709E+02,  2.895626916243698E+02,  2.460995670680693E+06,  1.574871114057191E-03,  2.635441651830895E+02,  1.960573964060102E+02,  8.080365387749916E+04,  1.471100134129358E+05,  2.285901346381078E+05,
2460994.965277778, A.D. 2025-Nov-15 11:10:00.0000,  8.205856949157914E-01,  1.449735179640832E+04,  6.728721337700298E+01,  1.340413926032807E+02,  2.895626071753927E+02,  2.460995670680357E+06,  1.574867791932462E-03,  2.640168746971741E+02,  1.961708584366760E+02,  8.080376751231716E+04,  1.471101832282260E+05,  2.285906168404507E+05,
2460994.968750000, A.D. 2025-Nov-15 11:15:00.0000,  8.205852399272222E-01,  1.449740899917884E+04,  6.728721710279528E+01,  1.340413870009611E+02,  2.895625226266811E+02,  2.460995670680025E+06,  1.574864461636853E-03,  2.644895821647762E+02,  1.962848066892123E+02,  8.080388142702490E+04,  1.471103538548709E+05,  2.285911002308288E+05,
2460994.972222222, A.D. 2025-Nov-15 11:20:00.0000,  8.205847886859594E-01,  1.449746594912917E+04,  6.728722063369968E+01,  1.340413817139089E+02,  2.895624379814637E+02,  2.460995670679697E+06,  1.574861123226342E-03,  2.649622875798461E+02,  1.963992476577497E+02,  8.080399561971055E+04,  1.471105252902919E+05,  2.285915848011318E+05,
2460994.975694444, A.D. 2025-Nov-15 11:25:00.0000,  8.205843412029942E-01,  1.449752264502607E+04,  6.728722396920783E+01,  1.340413767404036E+02,  2.895623532429883E+02,  2.460995670679373E+06,  1.574857776757097E-03,  2.654349909366451E+02,  1.965141879418096E+02,  8.080411008845578E+04,  1.471106975318855E+05,  2.285920705432220E+05,
2460994.979166667, A.D. 2025-Nov-15 11:30:00.0000,  8.205838974891807E-01,  1.449757908564628E+04,  6.728722710882018E+01,  1.340413720787071E+02,  2.895622684145213E+02,  2.460995670679053E+06,  1.574854422285464E-03,  2.659076922288353E+02,  1.966296342484611E+02,  8.080422483133615E+04,  1.471108705770260E+05,  2.285925574489354E+05,
2460994.982638889, A.D. 2025-Nov-15 11:35:00.0000,  8.205834575552462E-01,  1.449763526977499E+04,  6.728723005204583E+01,  1.340413677270642E+02,  2.895621834993502E+02,  2.460995670678737E+06,  1.574851059868088E-03,  2.663803914507160E+02,  1.967455933950661E+02,  8.080433984641700E+04,  1.471110444230590E+05,  2.285930455100650E+05,
2460994.986111111, A.D. 2025-Nov-15 11:40:00.0000,  8.205830214118731E-01,  1.449769119620358E+04,  6.728723279840294E+01,  1.340413636837019E+02,  2.895620985007716E+02,  2.460995670678425E+06,  1.574847689561176E-03,  2.668530885961738E+02,  1.968620723115295E+02,  8.080445513177855E+04,  1.471112190673535E+05,  2.285935347184668E+05,
2460994.989583333, A.D. 2025-Nov-15 11:45:00.0000,  8.205825890696423E-01,  1.449774686372444E+04,  6.728723534741900E+01,  1.340413599468289E+02,  2.895620134221230E+02,  2.460995670678116E+06,  1.574844311422115E-03,  2.673257836595407E+02,  1.969790780430951E+02,  8.080457068546076E+04,  1.471113945071971E+05,  2.285940250658257E+05,
2460994.993055556, A.D. 2025-Nov-15 11:50:00.0000,  8.205821605389292E-01,  1.449780227114546E+04,  6.728723769863063E+01,  1.340413565146360E+02,  2.895619282667599E+02,  2.460995670677812E+06,  1.574840925508472E-03,  2.677984766346867E+02,  1.970966177527810E+02,  8.080468650549729E+04,  1.471115707398491E+05,  2.285945165438002E+05,
2460994.996527778, A.D. 2025-Nov-15 11:55:00.0000,  8.205817358299372E-01,  1.449785741728752E+04,  6.728723985158346E+01,  1.340413533852966E+02,  2.895618430380532E+02,  2.460995670677511E+06,  1.574837531877952E-03,  2.682711675160095E+02,  1.972146987243503E+02,  8.080480258991710E+04,  1.471117477625467E+05,  2.285950091440287E+05,
2460995.000000000, A.D. 2025-Nov-15 12:00:00.0000,  8.205813149526996E-01,  1.449791230098444E+04,  6.728724180583349E+01,  1.340413505569646E+02,  2.895617577393925E+02,  2.460995670677214E+06,  1.574834130588391E-03,  2.687438562974551E+02,  1.973333283648717E+02,  8.080491893674468E+04,  1.471119255725049E+05,  2.285955028581305E+05,
2460995.003472222, A.D. 2025-Nov-15 12:05:00.0000,  8.205808979170826E-01,  1.449796692108136E+04,  6.728724356094554E+01,  1.340413480277765E+02,  2.895616723741871E+02,  2.460995670676920E+06,  1.574830721697974E-03,  2.692165429734764E+02,  1.974525142078419E+02,  8.080503554399253E+04,  1.471121041669037E+05,  2.285959976776742E+05,
2460995.006944444, A.D. 2025-Nov-15 12:10:00.0000,  8.205804847327569E-01,  1.449802127643831E+04,  6.728724511649482E+01,  1.340413457958495E+02,  2.895615869458638E+02,  2.460995670676630E+06,  1.574827305265040E-03,  2.696892275381051E+02,  1.975722639159207E+02,  8.080515240966789E+04,  1.471122835428975E+05,  2.285964935942058E+05,
2460995.010416667, A.D. 2025-Nov-15 12:15:00.0000,  8.205800754092506E-01,  1.449807536592555E+04,  6.728724647206593E+01,  1.340413438592828E+02,  2.895615014578676E+02,  2.460995670676345E+06,  1.574823881348124E-03,  2.701619099856351E+02,  1.976925852841489E+02,  8.080526953177116E+04,  1.471124636976168E+05,  2.285969905992427E+05,
2460995.013888889, A.D. 2025-Nov-15 12:20:00.0000,  8.205796699559110E-01,  1.449812918842627E+04,  6.728724762725386E+01,  1.340413422161565E+02,  2.895614159136632E+02,  2.460995670676062E+06,  1.574820450006044E-03,  2.706345903106686E+02,  1.978134862431016E+02,  8.080538690829325E+04,  1.471126446281602E+05,  2.285974886842614E+05,
2460995.017361111, A.D. 2025-Nov-15 12:25:00.0000,  8.205792683819479E-01,  1.449818274283377E+04,  6.728724858166420E+01,  1.340413408645308E+02,  2.895613303167340E+02,  2.460995670675783E+06,  1.574817011297771E-03,  2.711072685072165E+02,  1.979349748618848E+02,  8.080550453721959E+04,  1.471128263316054E+05,  2.285979878407157E+05,
2460995.020833333, A.D. 2025-Nov-15 12:30:00.0000,  8.205788706964497E-01,  1.449823602804954E+04,  6.728724933491222E+01,  1.340413398024479E+02,  2.895612446705830E+02,  2.460995670675508E+06,  1.574813565282532E-03,  2.715799445699392E+02,  1.980570593517728E+02,  8.080562241652697E+04,  1.471130088050044E+05,  2.285984880600223E+05,
2460995.024305556, A.D. 2025-Nov-15 12:35:00.0000,  8.205784769085315E-01,  1.449828904297478E+04,  6.728724988662442E+01,  1.340413390279299E+02,  2.895611589787293E+02,  2.460995670675235E+06,  1.574810112019259E-03,  2.720526184930821E+02,  1.981797480693452E+02,  8.080574054420218E+04,  1.471131920454296E+05,  2.285989893336407E+05,
2460995.027777778, A.D. 2025-Nov-15 12:40:00.0000,  8.205780870271125E-01,  1.449834178651878E+04,  6.728725023643761E+01,  1.340413385389796E+02,  2.895610732447302E+02,  2.460995670674967E+06,  1.574806651568133E-03,  2.725252902713328E+02,  1.983030495202427E+02,  8.080585891818930E+04,  1.471133760498598E+05,  2.285994916528487E+05,
